债券代码,发行人,是否违约,违约、展期日期,是否有担保,企业性质,是否上市公司,所属行业（Wind),主营业务收入（百万元）,毛利率,净利率,ROE,ROA,主营业务比率,ROIC,EBITDA/营业总收入,经营活动净收益/利润总额,销售商品提供劳务收到的现金/营业收入,经营活动产生的现金流量净额/营业收入,净利润现金含量,资产负债率,长期资本负债率,流动资产/总资产,流动负债/负债合计,流动比率,速动比率,现金比率,现金到期债务比,现金流量利息保障倍数,息税折旧摊销前利润/负债,经营活动产生的现金流量净额/带息债务,经营活动产生的现金流量净额/净债务,非筹资性现金净流量与负债总额的比率,已获利息倍数(EBIT/利息费用),长期债务与营运资金比率,长期负债占比,EBITDA/带息债务,EBITDA/利息费用,货币资金/短期债务,营业周期,存货周转率,应收账款周转率,应付账款周转率,现金周转率,营业利润(同比增长率),营业收入(同比增长率),净资产(同比增长率),总负债(同比增长率),现金净流量(同比增长率),货币资金增长率,Z值,审计意见类别,大股东持股比例,实际控制人属性,估价收益率(%)(中债),估价凸性(中债),最新未使用授信额度,对外担保余额,所属省市,注册资本,有息负债,短期借款,长期借款,应付债券,取得借款流入的现金,一年内到期的非流动负债
012102674.IB,国家能源集团山东电力有限公司,0,2021/7/26,0,中央国有企业,0,电力,13681.28551,13.8365,8.9888,8.682,7.5184,101.5507444,4.5341,26.35948168,85.931,112.48,15.1,254.2718297,41.906,18.38286322,12.6899,77.2889,0.3918,0.3245,0.085311429,138.4846061,8.980697258,0.3674,0.478890191,0.5317,14.40735924,8.444,0,22.04184301,0.835917608,17.21211903,0.287218192,43.7495,24.5307,12.3822,7.530171063,4954.606958,165.8525,-5.9819,13.55785321,-11.02186273,160.6362974,171.1224384,1.518513224,标准无保留意见,100,国资委,0,0,188.3,0,济南市,49.23335122,43.14200241,1245.103574,1067.096667,1000,81.85265488,0.02
102101359.IB,中国建材国际工程集团有限公司,0,2021/7/26,0,中央国有企业,0,建筑与工程,12372.37998,23.4351,5.0611,10.5837,3.8624,106.1306405,2.9208,11.7278835,110.0246,109.74,15.79,389.3100266,83.1366,47.41820773,65.9566,84.7717,0.9359,0.892,0.179117561,20.01929673,3.311049442,0.0516,0.170177172,0.2157,6.332675309,2.2857,0,14.83082974,0.126415863,2.623337619,0.248057247,511.7894,0.9936,2.4085,1.332849564,979.6361462,22.5585,-7.0911,7.684130075,8.987807851,-295.8162239,-15.64477298,0.733672109,标准无保留意见,91,国资委,0,0,108.21,0,上海市,15,114.7813478,5061.609475,1889.589314,1997.615751,77.58421106,17.27415027
032100783.IB,舟山高新技术产业园区开发建设(集团)有限公司,0,2021/7/26,0,地方国有企业,0,建筑与工程,371.8280408,33.375,34.4237,2.5963,1.4735,99.99765033,1.1951,165.6827647,55.6544,38.68,-141.74,-411.8386342,53.4699,47.73997495,93.5249,26.1891,6.6788,3.2027,0.590976413,-50.00584322,-14.4734435,0.0997,-0.098874476,-0.1205,-10.49469542,17.4397,0.4963,70.59296586,0.11557637,66.93475597,0.907478787,7967.0172,0.0456,4.9806,58.92555669,48.779817,2.1788,7.5909,2.633019109,23.98033394,281.7492117,56.51054483,1.636917485,标准无保留意见,76.80000305,地方国资委,0,0,45.431165,48588,舟山市,15,53.30284883,378,2873.451061,1488.898738,11.23,5.899350844
127039.SZ,北部湾港股份有限公司,0,2021/7/23,0,地方国有企业,1,海港与服务,5362.563703,38.39,21.9815,10.8702,8.484,104.5555681,6.3572,44.02414009,99.5066,93.2,43.63,217.522409,38.0234,24.1983581,18.2015,55.3904,0.8642,0.8572,0.638885612,110.0224668,8.762400216,0.3198,0.478777555,1.0286,11.76702569,6.4228,0,42.64975884,0.483066243,10.24950631,1.228304016,29.4249,121.0365,13.6103,3.749960295,252.2599191,14.8265,11.8987,8.884166235,-0.675767543,178.2231857,59.34515523,2.27374224,标准无保留意见,63.06000137,地方国资委,0,0,245.98,0,北海市,17.72157366,48.87161108,1393.622646,2760.447254,0,19.769405,7.330912081
178999.SH,营口沿海开发建设集团有限公司,0,2021/7/23,0,地方国有企业,0,建筑与工程,859.7261062,14.2334,12.9678,0.7144,1.3243,100.0247787,0.5649,41.19056376,-124.3262,123.3,11.15,85.98896866,38.7964,22.80251036,92.6934,53.4022,4.474,0.435,0.017920814,7.436532434,0.398841703,0.0357,0.023485611,0.024,0.956030344,1.4641,0.2512,46.59778118,0.086754042,1.474167339,0.073663575,10509.1104,0.0343,26.6992,12.42948909,2304.901537,1.4645,33.1991,0.626767343,-17.19278408,9274.576373,1324.79203,2.023673921,标准无保留意见,95.37000275,地方国资委,0,0,22.38,469100,营口市,52.48,40.8195426,637.1383535,1063,1729.815907,34.696,6.52
178989.SH,黄石市益民投资有限公司,0,2021/7/23,1,地方国有企业,0,建筑与工程,328.5494306,20.662,10.5576,0.5188,0.3723,100,0.2334,20.11151842,98.2805,73.37,175.86,1665.709364,55.398,39.60280125,69.0559,47.2079,2.6405,0.5814,0.166217008,18.01262575,27.24817561,0.0068,0.081518744,0.0913,-0.52390814,3.1138,0.6817,51.18566467,0.009322634,3.309338905,0.236129802,11168.3083,0.0333,1.007,185.5394365,68.29485041,-46.5095,-14.266,38.75660449,-22.42779389,51.98784006,-17.37478567,1.081954393,标准无保留意见,99.98999786,地方国资委,0,0,23.25,79300,黄石市,1,70.87726688,548.97,3096.899477,783.17395,26.58005338,26.58683261
178901.SH,上海奉贤金汇建设发展有限公司,0,2021/7/23,0,地方国有企业,0,建筑与工程,511.816,10.6341,24.496,4.0696,2.889,100.0864411,2.4756,0,35.8351,75.65,-35.33,-144.2142096,43.9223,37.85449801,64.6325,22.2299,6.6196,3.6323,0.740499846,-286.9963492,0,0,-0.09412165,-0.1193,-7.360710385,0,0.6225,75.46534662,0,0,6.433088889,1583.481,0.3202,0.784,1.88463563,161.3812898,-30.1205,-24.3199,4.154151415,9.447831183,0,6.932570292,1.765639908,标准无保留意见,0,0,0,0,0,56500,上海市,0.2,19.210001,0,1858,0,5.64,0.63
102101345.IB,上海润达医疗科技股份有限公司,0,2021/7/23,0,地方国有企业,1,保健护理服务,7069.15629,27.0431,7.1272,11.0699,9.0478,101.2465303,3.8492,16.86857016,75.968,108.27,4.58,98.01807425,59.9055,14.71538161,61.1929,90.9334,1.1233,0.9152,0.19048265,7.715029371,1.325578025,0.1956,0.071996999,0.0884,-11.31536651,3.7268,0.8084,8.325984004,0.265439119,5.113936353,0.199143662,228.9175,4.4252,2.4396,6.455518117,1182.320374,-4.8868,0.244,16.13192429,10.51136745,-48.66788064,-1.109439308,1.905616879,标准无保留意见,20.02000046,地方政府,0,0,13.93,2700,上海市,5.79542691,44.92425955,3758.172278,39.60361821,440.5333638,54.75821553,2.541166948
196564.SH,佛山市三水区淼城建设投资有限公司,0,2021/7/22,0,地方国有企业,0,建筑与工程,577.9253636,23.9002,18.3866,1.7225,1.3705,100.7107991,1.367,24.7823572,56.9421,21.62,37.5,224.8070645,42.7515,31.98262337,80.1068,41.3511,4.5314,1.8238,0.317090683,49.91397003,6.328408173,0.0318,0.210405178,0.4922,-2.130254519,5.9127,0.4016,52.06688169,0.139048224,6.221156634,1.358100202,4185.0595,0.0865,15.5107,9.92626008,84.41608894,-48.7809,17.0876,0.451232172,34.32473189,-509.175252,-24.35680932,1.822545362,标准无保留意见,100,地方国资委,0,0,7.180083,49000,佛山市,4.82,10.30027743,0,0,595.8343292,0,4.341934137
196580.SH,宁波市鄞州下应东南片区拆迁置业有限公司,0,2021/7/22,1,地方国有企业,0,综合类行业,522.4679591,9.6452,23.3635,1.865,1.4463,100.5254334,1.5164,0,25.6363,114.8,-27.76,-118.8375274,31.8914,18.27332589,82.1952,52.249,4.9328,0.9827,0.041809543,-57.96059681,0,0,-0.100475767,-0.1054,0,0,0.2324,38.58246438,0,0,0.269995056,5503.6339,0.0734,0.601,2.549903,719.1146078,96.7481,110.5701,1.882557706,6.571056857,92.26871538,-13.07334445,2.239458356,标准无保留意见,0,0,0,0,0,14900,宁波市,5.6417,14.4374,150,1193.465,0,10.74,1.00275
196667.SH,新安县发达建设投资集团有限公司,0,2021/7/22,0,地方国有企业,0,综合类行业,1848.148686,8.5815,15.1809,4.5217,2.5582,103.8016626,2.4147,25.35582672,-144.0629,97.7,-53.3,-337.569786,59.923,37.40260516,79.8171,62.0931,2.1452,1.0095,0.21675355,-61.71048852,-4.594348539,0.0447,-0.194243528,-0.2689,-7.878782357,2.2797,0.5331,37.90687384,0.09239756,2.653248319,0.881667076,1469.5331,0.2724,2.4333,16.60990998,338.13565,25.0466,41.3949,6.371141501,44.34846689,86.55740527,20.23210108,1.130425853,标准无保留意见,66.73000336,地方国资委,0,0,19.53,123600,洛阳市,20.49,50.71707291,608.6,2095.59684,1760.710321,15.042,6.068001296
012102626.IB,张家港市金城投资发展有限公司,0,2021/7/22,0,地方国有企业,0,电力,5094.366027,22.1524,8.6152,1.4026,1.3704,88.39042358,0.5668,27.5917484,-2.1585,133.8,-57.47,-899.3775468,69.6076,54.03679074,49.8823,49.883,1.4366,0.5619,0.198835126,-50.9601956,-7.167097956,0.0251,-0.088853004,-0.1067,-5.967650231,3.0423,2.3011,47.03628004,0.042657479,4.080908851,0.960783118,2095.0804,0.178,4.9581,1.175214177,140.1982199,36.6691,16.0904,6.121081969,13.91644108,226.3110969,191.0223395,0.617099792,标准无保留意见,100,地方国资委,0,0,52.37,864100,张家港市,50,329.5142371,1176,16787.5428,9582.286,162.083051,44.54833103
032100748.IB,宁波慈溪交通集团有限公司,0,2021/7/22,1,地方国有企业,0,建筑与工程,253.1100978,-101.3263,73.7686,1.6096,1.1242,100.1690166,1.0323,141.4208656,-185.8044,105.03,-204.8,-279.9464411,48.0662,34.12131492,42.9031,44.4424,2.0084,0.8869,0.241104793,-23.9065278,-11.01990118,0.0331,-0.082852256,-0.1017,-8.777308367,8.6504,1.2397,53.91285414,0.057212233,12.87130822,0.534255404,3342.4503,0.108,39.4866,10.03061638,36.61831387,414.6248,6.8483,1.623810077,21.82150577,536.9582735,34.0757291,0.975402755,标准无保留意见,100,地方国资委,0,0,20.73,295000,慈溪市,1.5,62.56537622,1609,2725.5,1362.725,49.59225,5.593126219
113626.SH,芜湖伯特利汽车安全系统股份有限公司,0,2021/7/21,0,外资企业,1,机动车零配件与设备,3041.892125,26.4305,16.1859,18.6877,11.8691,100.1391086,15.4932,20.9472312,88.5967,110.68,19.21,126.6565134,36.9911,8.63014416,75.8616,85.2782,2.4048,2.1862,0.993999522,114.6006995,34.96342368,0.3687,16.97049153,0,25.20874693,0,0.1229,1.15716802,18.50149261,0,2.816796794,173.1282,6.773,3.0006,2.766204238,235.5830494,6.6703,-3.6343,20.00913492,-7.337998646,-62.66814497,20.43241987,6.89919111,标准无保留意见,20.34000015,境外,0,0,0,0,芜湖市,4.11826587,0.344400417,8.00806667,20,0,0.081,0.06431975
188365.SH,新希望五新实业集团有限公司,0,2021/7/21,1,民营企业,0,房地产开发,30495.8057,25.3372,9.3186,8.7618,3.6582,99.82979172,2.1281,15.27876673,92.764,154.68,15.86,330.2686459,77.4832,61.55683222,83.3454,73.1112,1.4713,0.6281,0.185306054,62.60814071,2.16728305,0.0418,0.132690696,0.2264,1.624937692,3.3177,0.7804,25.8752546,0.127807488,5.583515129,1.953151072,986.1337,0.3702,26.3034,4.270502931,226.9031588,23.5216,66.979,25.75335385,32.81575623,4907.958516,15.90549145,0.895034612,标准无保留意见,30.48209953,个人,0,0,302.17,516747.28,成都市,19.5,364.5626,580,28822.29,0,262.064,70.5397
178955.SH,常熟市虞山镇城乡一体化建设有限公司,0,2021/7/21,0,地方国有企业,0,房地产开发,410.45,24.5105,17.4335,1.5314,0.7135,100.0314614,0.6873,0,80.3098,118.56,112.13,641.7266598,58.7578,51.76686203,92.6959,24.6676,6.3954,5.2163,0.49237995,52.05769938,0,0,0.081466395,0.0955,3.131938659,0,0.566,75.31152437,0,0,0.936729539,4929.7244,0.1588,0.1352,1.364338421,101.2841049,-8.5235,-46.2029,4.47528069,-22.08099418,75.48691624,-16.78185618,1.477753303,标准无保留意见,85.90000153,地方国资委,0,0,23.417841,332068.1,常熟市,31.91,56.492484,404.9,5125.0334,0,21.502563,1.19315
2180249.IB,京山市京诚投资开发集团有限公司,0,2021/7/20,1,地方国有企业,0,建筑与工程,932.7574005,13.3849,11.0494,1.1926,1.4113,104.9270717,0.6338,23.39095026,-20.9528,13.46,-0.2,-2.100006739,51.1606,46.21977101,86.5831,19.1346,8.8446,4.3683,0.828657303,-0.339834285,-0.01622911,0.0267,-0.000291925,-0.0004,-3.618811377,1.9242,0.5387,80.86537878,0.03333728,1.94351452,2.307443056,4671.3481,0.1181,0.2218,0,76.11257774,-23.9925,-24.4438,1.837161939,15.85873868,142.6540102,12.43726141,1.699729057,标准无保留意见,100,地方国资委,0,0,6.2,30400,京山市,1,65.44649787,0,4966.2,1016.249787,11.5,5.622
032100751.IB,扬州科创教育投资集团有限公司,0,2021/7/20,1,地方国有企业,0,建筑与工程,221.8396027,16.1566,12.5922,1.3616,2.212,99.8521508,0.8123,49.28601335,-226.2309,21.79,-56.68,-454.4347921,56.2796,49.49169234,39.338,24.1361,2.896,2.8326,1.14922606,-24.95743009,-1.84320576,0.0406,-0.095816921,-0.2227,-20.97134454,1.5112,1.6578,74.6871913,0.083312942,1.687908489,1.484182248,1176.4078,3.9664,0.3316,2.539380206,30.87559484,-93.1868,-36.1778,5.566628467,29.37023961,-90.62143382,7.410343771,0.914784745,标准无保留意见,100,地方国资委,0,0,0.09,38664.62,扬州市,30,13.12351879,370.5,213.5353107,594.9765684,18.17385311,1.3334
189602.SH,立根融资租赁(上海)有限公司,0,2021/7/19,0,地方国有企业,0,消费信贷,578.1072032,38.0721,17.1807,7.9844,1.8626,100,1.5472,22.64506951,105.4876,8.68,13.56,78.93812157,81.9617,75.52363438,56.5576,32.092,2.1502,2.1502,0.306331983,4.545073861,0,0.0229,0.015188613,0.017,1.371643696,0,1.8397,67.90799535,0.025360937,0,0.325667293,0,0,0,7.152493819,104.5372861,11.149,10.5349,6.804508194,-2.165153879,-147.9090525,-10.05433432,0.656436296,标准无保留意见,0,0,0,0,22.048306,0,上海市,5,51.6198508,1218.75,1375.366519,2261.599437,12.3448955,3.062691235
196566.SH,哈尔滨好民居建设投资发展有限公司,0,2021/7/19,1,地方国有企业,0,房地产开发,517.1445046,26.2045,24.7034,1.4346,0.393,100.1413799,0.4537,48.73945486,13.0188,483.21,444.4,1778.93252,78.6502,78.46145321,83.7995,23.0196,4.6285,0.1604,0.087234203,90.88118343,64.35654218,0.0059,0.136505189,0.1439,7.012637285,6.3399,0.9216,70.63606329,0.014971194,7.654874695,0.340485301,39574.4025,0.0091,25.7827,0.318915887,63.04477359,26.6405,-58.9218,1.237844814,7.454506653,99.47733695,-4.43392,1.061122785,标准无保留意见,100,地方国资委,0,0,299.43,0,哈尔滨市,0.5,168.3589266,0,13333.12485,973.9861341,3.2,25.28781677
102101310.IB,南京市国有资产投资管理控股(集团)有限责任公司,0,2021/7/19,0,地方国有企业,0,多领域控股,19413.58561,18.8953,31.4492,4.8373,2.9366,98.18149467,1.6659,36.43636323,17.8436,111.87,2.16,11.65958063,60.6128,46.19863591,69.5364,62.4114,1.8382,1.0158,0.428728097,1.24576958,0.304309382,0.0499,0.003943971,0.0059,-0.86618061,11.8882,0.7186,36.00361245,0.079170284,12.6289512,1.052944559,1968.5277,0.1868,8.7098,2.037861573,56.7725233,12.5975,2.5063,-1.447950713,5.693642298,-37.16136727,11.35038835,1.043905893,标准无保留意见,100,地方国资委,0,0,570.74,397163.12,南京市,50,1062.439811,8323.119563,18094.64426,34771.73506,286.2847408,228.6422327
102101312.IB,中国供销集团有限公司,0,2021/7/19,0,中央国有企业,0,消费品经销商,152279.9323,4.6908,0.4826,1.7356,2.6573,97.71508974,0.2685,3.310752365,-160.7854,117.46,4.25,2461.410655,80.2379,56.92936443,70.5803,82.3571,1.0681,0.7255,0.195752922,9.384854453,2.119810492,0.043,0.093850932,0.1249,2.800777902,1.5227,3.1467,15.71173472,0.073262259,2.035631975,0.248481383,103.5076,4.5356,14.9158,24.49842827,1090.66805,15.7016,18.3181,7.547612616,3.492215497,-174.0511172,-2.193693443,1.351219885,标准无保留意见,100,其他,0,0,1482.97,30000,北京市,117.156,689.0109458,50102.22797,13770.86915,2074.427397,654.6316561,25.70944305
032100775.IB,仪征市建设发展有限公司,0,2021/7/19,1,地方国有企业,0,建筑与工程,1204.824902,30.7317,23.8212,3.0756,1.634,101.8352545,1.4791,35.22310104,52.604,134.57,23.27,101.283511,66.3023,46.71463381,91.9549,56.5391,2.453,1.3884,0.169786318,5.653648655,1.608971934,0.023,0.030010324,0.037,-18.68107832,3.9971,0.529,38.094363,0.045433502,4.21767576,0.356972173,4148.7803,0.0954,0.9595,1.347111632,129.8010153,0.5614,-28.8989,3.19238266,48.44769187,-128.0499153,-20.72889912,1.157639639,标准无保留意见,100,地方政府,0,0,16.2,124900,仪征市,5.2,93.40611628,1250.73,3266.49,2000,71.478,28.23391628
102101281.IB,赣州市章贡区建设投资集团有限公司,0,2021/7/16,0,地方国有企业,0,建筑与工程,1848.772513,19.9601,20.1626,3.7466,1.5308,99.15337556,2.0769,26.73959377,58.7459,69.11,-158.24,-784.7712823,63.9637,53.12040721,94.4884,36.1641,4.0848,1.6743,0.511390066,-165.1018063,-280.6469398,0.0266,-0.390207506,-0.7194,-16.25183536,0,0.5722,38.32857934,0.065936789,0,1.93629474,4735.5578,0.0955,0.3727,27.21082759,61.00017081,10.9185,22.2581,10.61545448,9.785278152,-128.5066669,-0.747360142,1.36213946,标准无保留意见,67,地方国资委,0,0,11.88,50200,赣州市,20,74.97396648,518.5,4211.187402,1514.247743,40.11230811,12.53461504
032100773.IB,芜湖市鸠江建设投资有限公司,0,2021/7/16,0,地方国有企业,0,建筑与工程,1216.020732,29.8427,8.6381,1.1841,1.1956,97.96839587,1.0256,27.72652267,87.8942,67.04,-7.57,-87.62178265,60.0127,10.20171974,90.2047,92.4302,1.6262,0.3667,0.070171293,-15.59986803,-0.539244428,0.0252,-0.069776225,-0.2043,-0.808289908,1.6644,0.1308,7.569809976,0.255605928,2.132450114,1.472194509,6712.9897,0.0569,0.9324,18.23923365,91.7299571,70.3697,0.5706,1.191187306,3.916200739,-184.6972227,-51.29586772,1.350745481,标准无保留意见,98.38999939,地方政府,0,0,0,227217.3,芜湖市,8.382,13.19062773,0,250,479.0627727,2.4,5.9
178954.SH,广西万通房地产有限公司,0,2021/7/15,0,外商独资企业,0,房地产经营公司,5396.057,28.6363,1.1846,-2.5063,0.1729,108.6343885,-0.3922,2.788072847,256.4062,117.59,30.75,-1364.989223,83.2234,75.44470309,71.6622,67.9129,1.2679,0.3282,0.104431343,18.0524769,0.628952849,0.0032,0.07669712,0.0905,3.138943679,0.0406,1.7635,27.91916929,0.006954425,0,0.358264633,2724.3755,0.1351,6.0319,1.304764775,216.7219544,-88.2443,-27.7831,-0.049246126,6.947542779,263.7500436,13.43607615,0.502604587,标准无保留意见,96.36000061,个人,0,0,132.6592,92808.7,南宁市,1.92526,216.33133,1228.463,10299.477,2182.387,92.53409,78.75514
196576.SH,绵阳新兴投资控股有限公司,0,2021/7/15,0,地方国有企业,0,综合类行业,658.6463854,8.8688,8.8208,1.6031,1.063,106.9742237,0.6942,26.4236195,-28.8363,85.04,-187.6,-2081.796116,64.9519,50.04068358,64.2292,45.9239,2.1533,0.9027,0.27388316,-71.05563776,-40.26932765,0.0238,-0.268581227,-0.3358,-22.42845313,7.9166,1.021,51.35237931,0.037829634,12.96032471,0.52932879,2819.1513,0.151,0.8275,1.103039533,167.4654984,45.1617,11.0802,14.39390046,38.64582224,370.3896197,305.5619838,0.87332787,标准无保留意见,100,地方国资委,0,0,9.68,17600,绵阳市,1.9167,46.00578871,1259.6,1489.4,1366.589216,23.096,4.7936
127038.SZ,紫光国芯微电子股份有限公司,0,2021/7/14,0,公众企业,1,半导体产品,3270.25523,52.3307,24.5109,17.626,13.552,100.4021706,13.9434,35.07340228,103.5026,80.62,12.77,51.79349648,34.865,11.4253111,69.3364,75.9318,2.6191,2.178,1.256763188,58.09669643,13.59249042,0.4313,0.512345583,0,6.769175104,68.2171,0.1958,15.72781608,1.406968743,82.32204239,2.06633918,366.5643,1.7769,2.1956,2.317525331,280.4979477,105.448,-4.6687,18.47852814,20.5303125,263.4423902,25.97408199,20.35421601,标准无保留意见,32.38999939,中央国家机关,0,0,16.25,0,唐山市,8.49608288,8.15220507,297.53453,117.4665987,300,8.002160685,1.002193784
178891.SH,信丰高新区投资开发有限公司,0,2021/7/14,1,地方国有企业,0,综合类行业,625.7176,20.0005,17.1192,3.2657,2.2888,99.89345569,1.7675,0,75.4019,8.17,-158.94,-927.581357,47.124,39.48532481,64.5347,26.9943,5.0732,1.9737,0.743595724,-214.1447166,-150.1353502,0,-0.37504042,-0.4873,-33.13788999,56.929,0.664,73.00569659,0,0,1.31520913,2170.0292,0.1889,1.3623,7.135522865,143.8251896,25.7221,67.8311,7.68695808,41.41605097,0,49.23703708,1.528796877,标准无保留意见,0,0,0,0,0.506,30000,赣州市,1,26.518251,144.5,2187.4,0,12.339,3.19925
133039.SZ,浙江长兴太湖图影旅游发展有限公司,0,2021/7/14,1,地方国有企业,0,综合支持服务,1751.3968,3.6014,8.0512,2.7605,1.7209,100.0916607,1.3771,0,-2.55,9.02,-29.31,-363.3291643,47.8248,24.4580958,99.8451,69.1038,3.0211,0.4434,0.114411912,-70.6696845,-9.74242522,0,-0.194359124,-0.2457,-7.35390336,3.7151,0.2212,30.89622643,0,0,0.760085882,1976.9861,0.1886,5.2798,14.59246583,599.4660792,37.3048,62.0873,86.54678948,97.81472945,0,221.5030902,1.6556808,标准无保留意见,100,0,0,0,5.9,26600,湖州市,5,26.410332,210,1914.6837,0,15.732,5.163495
178968.SH,宿迁裕丰产业投资发展管理集团有限公司,0,2021/7/13,1,地方国有企业,0,综合类行业,1161.608939,23.9126,10.6373,1.7308,1.3093,103.7739321,0.6816,28.27803906,-3.9337,49.02,-26.39,-262.8506216,63.0234,46.91402776,63.2407,51.8614,1.9349,1.1363,0.095970576,-8.449962647,-1.587525311,0.0236,-0.034344592,-0.0372,-6.377207082,1.8246,0.9929,48.13861724,0.036807887,2.329854635,0.191361156,2210.0496,0.1727,2.8683,5.799792445,761.0513756,-30.1883,30.6862,29.24028155,26.09825284,127.7712059,47.26358839,0.878812825,标准无保留意见,90,地方国资委,0,0,6.5,166800,宿迁市,5,89.24180602,1071.9,4654.597462,798.5396405,38.3146981,23.991435
1T7Bx.SG,碧桂园控股有限公司,0,2021/7/13,0,民营企业,1,房地产开发,463920,21.9799,11.6654,21.4175,4.1532,99.75680763,0,0,86.829,115.4,-4.66,-61.76403404,87.2506,60.28973872,86.4247,84.8848,1.1669,0.4334,0.127410733,-22.47586787,-569.2368421,0,-0.066163606,-0.1509,-1.566289858,0,1.0668,13.09092646,0,0,1.907949834,1028.502,0.3603,12.2722,1.007253485,0,-12.9671,-4.6689,15.24493382,4.16109974,-496.434454,-31.57280844,0,标准无保留意见,43.06000137,个人,0,0,2615,0,佛山市,100,3269.32,19077,139105,91139,1832.02,771.64
123117.SZ,健帆生物科技集团股份有限公司,0,2021/7/12,0,民营企业,1,医疗保健设备,1950.78049,85.2387,44.7511,35.3685,35.1278,102.1710064,30.8878,53.41575058,96.0447,111.3,49.08,109.3972148,11.9086,1.827319947,61.7599,86.3615,6.0052,5.6404,4.907374142,0,0,2.7203,0,0,160.9101456,0,0.0316,0,0,0,0,163.1889,2.704,11.9789,6.93485885,137.5348693,54.9766,36.2449,31.00718073,18.18199542,58.86623453,23.85095551,87.86796021,标准无保留意见,43.90000153,个人,0,0,0,0,珠海市,8.07750535,0,0,0,0,0,0
2180262.IB,无锡安阳山产业发展有限公司,0,2021/7/12,1,地方国有企业,0,建筑与工程,594.3166673,21.235,30.793,3.622,2.7208,98.44517446,2.453,40.60123291,46.4645,84.33,-122.11,-393.2613023,37.0139,28.28335578,79.2792,33.0971,6.4715,3.7292,0.366477862,-104.1190836,-338.9382824,0.0789,-0.312847698,-0.3723,-19.98053197,0,0.3694,66.90291451,0.104022427,0,0.531476653,2213.7701,0.1769,2.0143,22.07203118,1351.746047,-1.8211,2.5299,3.688796198,36.9286143,-131.9708296,-9.625594413,2.211487974,标准无保留意见,100,地方国资委,0,0,0,200500,无锡市,8,23.19691072,234,552.08,1493.611072,13.2964,0.4
